start_time,end_time,avg_cpu_usage,avg_mem_usage,max_cpu_usage,max_mem_usage
231533000000,231600000000,0.0017013549804680002,0.001407623291015,0.009872436523437,0.001802444458007
231600000000,231900000000,0.0004367828369140001,0.001264572143554,0.00163459777832,0.0017108917236320002
231900000000,232200000000,0.0004673004150390001,0.000849723815917,0.0020751953125,0.0008821487426750001
232200000000,232500000000,0.0004911422729490001,0.000859260559082,0.002151489257812,0.000879287719726
232500000000,232800000000,0.000452995300292,0.0008468627929680001,0.002204895019531,0.0008544921875
232800000000,233100000000,0.000462532043457,0.000849723815917,0.0024833679199210003,0.00086498260498
233100000000,233400000000,0.00044822692871,0.0008506774902340001,0.002151489257812,0.0008516311645500001
233400000000,233700000000,0.000329971313476,0.00086498260498,0.00238037109375,0.0008859634399410001
233700000000,234000000000,0.000329971313476,0.000860214233398,0.000959396362304,0.0008850097656250001
234000000000,234300000000,0.000340461730957,0.000853538513183,0.001203536987304,0.0008544921875
234300000000,234600000000,0.00030517578125,0.000853538513183,0.000828742980957,0.0008554458618160001
234600000000,234900000000,0.000321388244628,0.0008563995361320001,0.000767707824707,0.0008745193481440001
234900000000,235200000000,0.00034332275390600004,0.0008754730224600001,0.00102424621582,0.000895500183105
235200000000,235500000000,0.000330924987792,0.0008668899536130001,0.000907897949218,0.0008974075317380001
235500000000,235800000000,0.00034523010253900005,0.000864028930664,0.0008821487426750001,0.0008811950683590001
235800000000,236100000000,0.00032520294189400005,0.0008630752563470001,0.0008373260498040001,0.00086498260498
236100000000,236400000000,0.000297546386718,0.000871658325195,0.000700950622558,0.0008974075317380001
236400000000,236700000000,0.000338554382324,0.0008735656738280001,0.001214981079101,0.0008974075317380001
236700000000,237000000000,0.00032615661621000004,0.0008621215820310001,0.0010833740234370002,0.0008630752563470001
237000000000,237300000000,0.00033760070800700005,0.0008630752563470001,0.001138687133789,0.00086498260498
237300000000,237600000000,0.00033378601074200004,0.0008630752563470001,0.000889778137207,0.000864028930664
237600000000,237900000000,0.00031280517578100004,0.0008630752563470001,0.000810623168945,0.000864028930664
237900000000,238200000000,0.00033187866210900003,0.000864028930664,0.000792503356933,0.00086498260498
238200000000,238500000000,0.00032901763916,0.00086498260498,0.00092601776123,0.000865936279296
238500000000,238800000000,0.000329971313476,0.0008668899536130001,0.001008987426757,0.0008697509765620001
238800000000,239100000000,0.008331298828125,0.00111961364746,0.033203125,0.001523971557617
239100000000,239115000000,0.007621765136718001,0.0015335083007810002,0.007774353027343001,0.001539230346679
239115000000,239201000000,0.006965637207031,0.001583099365234,0.012359619140625002,0.001636505126953
239201000000,239269000000,0.003681182861328,0.001552581787109,0.008438110351562,0.00156021118164
239269000000,239400000000,0.004188537597656,0.001585006713867,0.04583740234375,0.001657485961914
239400000000,239700000000,0.00062084197998,0.00149917602539,0.002403259277343,0.001543045043945
239700000000,240000000000,0.000577926635742,0.001482009887695,0.001501083374023,0.0014877319335930002
240000000000,240300000000,0.000639915466308,0.0014972686767570002,0.006904602050781,0.0016021728515620002
240300000000,240600000000,0.0005636215209960001,0.0014667510986320002,0.001226425170898,0.00149917602539
240600000000,240900000000,0.000560760498046,0.001453399658203,0.001949310302734,0.001453399658203
240900000000,241200000000,0.000575065612792,0.001447677612304,0.001361846923828,0.00145149230957
