time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
60,0.2,0.91,37.35,32.91,0.06
70,0.22,0.91,37.35,32.91,0.06
150,0.19,0.91,37.35,32.91,0.05
200,0.18,0.91,37.35,32.91,0.05
370,0.3,0.94,37.35,32.92,0.05
400,0.29,0.95,37.35,32.92,0.05
470,0.32,0.97,37.35,32.92,0.07
490,0.38,0.98,37.35,32.92,0.13
680,0.31,0.93,37.36,32.92,0.06
690,0.28,0.92,37.36,32.92,0.06
770,0.3,0.93,37.36,32.92,0.07
960,0.36,0.94,37.36,32.92,0.06
1010,0.37,0.94,37.36,32.92,0.06
1280,0.43,0.96,37.37,32.93,0.13
1300,0.39,0.96,37.37,32.93,0.13
1440,0.32,0.93,37.37,32.93,0.06
1560,0.37,0.96,37.37,32.93,0.06
1610,0.36,0.95,37.37,32.93,0.06
1660,0.37,0.96,37.37,32.93,0.11
1840,0.36,0.96,37.38,32.94,0.06
1850,0.37,0.97,37.38,32.94,0.06
1890,0.34,0.96,37.38,32.94,0.06
20000,0.57,0.97,37.68,33.2,0.13
20130,0.73,0.92,37.69,33.2,0.15
20180,0.61,0.92,37.69,33.2,0.17
20190,0.61,0.92,37.69,33.2,0.17
20390,0.68,0.93,37.7,33.21,0.14
20640,0.51,0.95,37.7,33.21,0.15
20660,0.51,0.94,37.7,33.21,0.15
20770,0.63,0.93,37.7,33.22,0.12
21030,0.51,0.91,37.71,33.22,0.14
21130,0.62,0.92,37.71,33.22,0.11
21360,0.48,0.91,37.72,33.23,0.1
21400,0.5,0.92,37.72,33.23,0.1
21450,0.46,0.91,37.72,33.23,0.1
21600,0.5,0.91,37.72,33.23,0.09
21700,0.52,0.92,37.72,33.24,0.09
21910,0.65,0.92,37.73,33.24,0.11
21980,0.55,0.92,37.73,33.24,0.13
22080,0.5,0.9,37.73,33.24,0.09
22110,0.49,0.9,37.73,33.24,0.09
22130,0.49,0.91,37.73,33.24,0.09
22200,0.56,0.91,37.74,33.25,0.12
22220,0.53,0.91,37.74,33.25,0.12
22250,0.54,0.92,37.74,33.25,0.12
22260,0.59,0.92,37.74,33.25,0.09
22540,0.76,0.95,37.75,33.25,0.15
22640,0.76,0.95,37.76,33.26,0.14
22770,0.79,0.96,37.76,33.26,0.11
22850,0.79,0.94,37.77,33.26,0.15
22860,0.79,0.94,37.77,33.26,0.11
23250,0.66,0.9,37.78,33.27,0.12
23290,0.67,0.91,37.78,33.27,0.1
23430,0.62,0.92,37.78,33.27,0.13
23490,0.62,0.92,37.79,33.27,0.16
23500,0.66,0.93,37.79,33.27,0.16
23660,0.59,0.91,37.79,33.28,0.11
24110,0.53,0.93,37.8,33.28,0.14
24180,0.58,0.95,37.8,33.29,0.1
24320,0.57,0.95,37.81,33.29,0.15
24350,0.57,0.94,37.81,33.29,0.15
24570,0.57,0.94,37.81,33.3,0.13
24770,0.69,0.96,37.82,33.3,0.12
24790,0.67,0.97,37.82,33.3,0.12
24990,0.51,0.9,37.82,33.31,0.14
25360,0.59,0.93,37.83,33.32,0.15
25400,0.57,0.93,37.83,33.32,0.12
25420,0.57,0.93,37.83,33.32,0.12
25560,0.48,0.92,37.84,33.32,0.13
25630,0.5,0.91,37.84,33.32,0.1
25640,0.56,0.92,37.84,33.32,0.1
25770,0.49,0.9,37.84,33.33,0.11
25870,0.6,0.91,37.85,33.33,0.1
25880,0.64,0.92,37.85,33.33,0.1
26040,0.5,0.91,37.85,33.33,0.12
26200,0.6,0.9,37.85,33.33,0.11
26220,0.59,0.91,37.85,33.33,0.1
26340,0.48,0.89,37.86,33.34,0.09
26370,0.47,0.9,37.86,33.34,0.09
26390,0.45,0.89,37.86,33.34,0.09
26490,0.44,0.88,37.86,33.34,0.11
26540,0.52,0.89,37.86,33.34,0.09
26570,0.45,0.89,37.86,33.34,0.09
26650,0.45,0.89,37.86,33.34,0.08
26680,0.45,0.9,37.86,33.34,0.08
26770,0.49,0.94,37.86,33.35,0.09
26810,0.53,0.96,37.86,33.35,0.09
26850,0.58,0.96,37.87,33.35,0.09
26930,0.56,0.96,37.87,33.35,0.08
27120,0.5,0.96,37.87,33.35,0.07
27160,0.54,0.91,37.87,33.35,0.07
27190,0.54,0.91,37.87,33.36,0.09
27450,0.44,0.92,37.88,33.36,0.09
27460,0.54,0.93,37.88,33.36,0.09
27500,0.42,0.91,37.88,33.36,0.11
27750,0.45,0.95,37.88,33.37,0.11
27890,0.5,0.9,37.89,33.37,0.08
27960,0.45,0.92,37.89,33.37,0.08
28050,0.48,0.94,37.89,33.37,0.07
28310,0.52,0.94,37.89,33.38,0.09
28670,0.53,0.96,37.9,33.39,0.12
28710,0.47,0.95,37.9,33.39,0.09
