time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
2710,0.35,0.89,31.7,24.47,0.02
2740,0.37,0.9,31.7,24.47,0.02
2790,0.32,0.89,31.7,24.47,0.02
2830,0.38,0.89,31.7,24.47,0.03
3440,0.21,0.91,31.71,24.47,0.02
3450,0.21,0.91,31.71,24.47,0.02
3540,0.21,0.9,31.71,24.47,0.03
3560,0.18,0.9,31.71,24.47,0.03
3750,0.27,0.93,31.71,24.48,0.05
3940,0.28,0.96,31.71,24.48,0.03
4140,0.23,0.92,31.71,24.48,0.04
4150,0.25,0.92,31.71,24.48,0.04
4170,0.22,0.93,31.71,24.48,0.04
4350,0.19,0.92,31.72,24.48,0.03
4390,0.23,0.92,31.72,24.48,0.03
4630,0.36,0.93,31.72,24.49,0.03
4910,0.31,0.89,31.73,24.49,0.07
4970,0.23,0.87,31.73,24.49,0.05
5010,0.26,0.88,31.73,24.49,0.02
5080,0.38,0.88,31.73,24.49,0.04
5090,0.4,0.88,31.73,24.49,0.04
5130,0.48,0.89,31.73,24.49,0.05
5170,0.45,0.88,31.73,24.49,0.08
5330,0.32,0.87,31.73,24.5,0.06
5360,0.33,0.88,31.73,24.5,0.04
5400,0.35,0.91,31.73,24.5,0.03
5430,0.39,0.92,31.73,24.5,0.03
5510,0.45,0.93,31.74,24.5,0.03
5600,0.44,0.94,31.74,24.5,0.03
5730,0.38,0.92,31.74,24.5,0.02
5760,0.35,0.92,31.74,24.5,0.03
5790,0.45,0.92,31.74,24.5,0.03
5890,0.34,0.92,31.74,24.5,0.02
6080,0.32,0.9,31.75,24.51,0.02
6110,0.29,0.9,31.75,24.51,0.02
6460,0.34,0.91,31.75,24.51,0.02
6480,0.39,0.91,31.75,24.51,0.03
6490,0.37,0.9,31.75,24.51,0.03
6600,0.36,0.92,31.75,24.51,0.05
6970,0.33,0.91,31.76,24.52,0.03
6980,0.33,0.9,31.76,24.52,0.03
7040,0.27,0.91,31.76,24.52,0.06
7100,0.26,0.89,31.77,24.52,0.09
7190,0.26,0.9,31.77,24.52,0.15
7320,0.47,0.91,31.77,24.53,0.03
7380,0.4,0.92,31.77,24.53,0.06
9410,0.26,0.87,31.81,24.55,0.05
9450,0.27,0.87,31.81,24.55,0.03
9720,0.28,0.87,31.81,24.56,0.04
9750,0.26,0.86,31.81,24.56,0.04
9770,0.25,0.85,31.81,24.56,0.04
9870,0.24,0.87,31.82,24.56,0.03
9950,0.26,0.87,31.82,24.56,0.04
9970,0.36,0.88,31.82,24.56,0.03
10030,0.25,0.86,31.82,24.56,0.03
10260,0.33,0.86,31.82,24.56,0.03
10270,0.34,0.87,31.82,24.56,0.03
10310,0.26,0.86,31.82,24.56,0.03
10440,0.26,0.87,31.82,24.56,0.03
10540,0.27,0.88,31.83,24.56,0.03
10570,0.23,0.87,31.83,24.56,0.07
10760,0.26,0.89,31.83,24.57,0.04
10940,0.26,0.89,31.83,24.57,0.03
10950,0.29,0.9,31.83,24.57,0.03
11040,0.33,0.91,31.84,24.57,0.03
11250,0.25,0.9,31.84,24.57,0.03
11540,0.19,0.86,31.85,24.58,0.04
11630,0.25,0.87,31.85,24.58,0.02
11790,0.25,0.87,31.85,24.58,0.03
11920,0.21,0.85,31.86,24.58,0.03
11950,0.23,0.86,31.86,24.58,0.03
12180,0.27,0.87,31.86,24.58,0.04
12230,0.32,0.88,31.86,24.58,0.04
12380,0.37,0.92,31.87,24.58,0.05
12420,0.3,0.92,31.87,24.59,0.05
12800,0.33,0.87,31.87,24.59,0.04
12970,0.35,0.88,31.87,24.59,0.09
13000,0.32,0.87,31.88,24.59,0.09
13030,0.21,0.86,31.88,24.59,0.06
13230,0.29,0.88,31.88,24.6,0.04
13280,0.28,0.88,31.88,24.6,0.04
13290,0.28,0.88,31.88,24.6,0.04
13350,0.31,0.89,31.88,24.6,0.04
13370,0.31,0.9,31.88,24.6,0.04
13380,0.31,0.9,31.88,24.6,0.03
13430,0.28,0.89,31.88,24.6,0.03
13500,0.26,0.9,31.88,24.6,0.04
13610,0.29,0.91,31.89,24.6,0.03
13710,0.31,0.92,31.89,24.6,0.02
13830,0.31,0.91,31.89,24.6,0.05
13880,0.3,0.91,31.89,24.6,0.04
13960,0.29,0.91,31.89,24.6,0.04
14040,0.32,0.93,31.9,24.6,0.04
14150,0.3,0.92,31.9,24.6,0.06
14170,0.36,0.92,31.9,24.61,0.04
14190,0.43,0.94,31.9,24.61,0.04
14260,0.35,0.94,31.9,24.61,0.02
14280,0.37,0.95,31.9,24.61,0.06
14420,0.31,0.94,31.9,24.61,0.04
14520,0.29,0.93,31.91,24.61,0.03
14600,0.32,0.91,31.91,24.61,0.08
14730,0.43,0.92,31.91,24.61,0.08
14960,0.35,0.94,31.91,24.62,0.06
15110,0.41,0.92,31.92,24.62,0.09
15130,0.37,0.92,31.92,24.62,0.07
15280,0.33,0.9,31.92,24.62,0.04
15310,0.35,0.91,31.92,24.62,0.08
15320,0.32,0.91,31.92,24.62,0.08
15550,0.32,0.92,31.93,24.62,0.1
15630,0.26,0.92,31.93,24.62,0.09
15660,0.29,0.92,31.93,24.63,0.04
15810,0.32,0.93,31.93,24.63,0.04
15850,0.48,0.95,31.93,24.63,0.04
15900,0.27,0.93,31.93,24.63,0.04
15990,0.25,0.91,31.93,24.63,0.06
16260,0.28,0.94,31.94,24.63,0.03
16350,0.27,0.92,31.94,24.63,0.04
16590,0.22,0.92,31.94,24.64,0.05
16710,0.23,0.92,31.94,24.64,0.02
16820,0.26,0.93,31.95,24.64,0.05
16840,0.28,0.93,31.95,24.64,0.05
16850,0.27,0.93,31.95,24.64,0.05
16870,0.25,0.93,31.95,24.64,0.03
17060,0.27,0.92,31.95,24.64,0.02
17130,0.23,0.91,31.95,24.64,0.03
17210,0.58,0.93,31.95,24.64,0.03
17250,0.53,0.94,31.95,24.64,0.03
17480,0.33,0.94,31.96,24.65,0.04
17510,0.39,0.96,31.96,24.65,0.04
17550,0.31,0.95,31.96,24.65,0.03
17570,0.29,0.96,31.96,24.65,0.03
17600,0.29,0.96,31.96,24.65,0.05
17610,0.26,0.96,31.96,24.65,0.05
17640,0.27,0.96,31.96,24.65,0.03
17670,0.28,0.96,31.96,24.65,0.03
17680,0.25,0.95,31.96,24.65,0.03
17800,0.24,0.94,31.96,24.65,0.02
21010,0.57,0.93,32.03,24.69,0.09
21040,0.41,0.92,32.03,24.69,0.09
21170,0.38,0.92,32.03,24.69,0.07
21260,0.32,0.89,32.03,24.69,0.07
21270,0.36,0.89,32.03,24.69,0.07
21400,0.38,0.92,32.03,24.7,0.16
21540,0.3,0.89,32.03,24.7,0.07
21590,0.31,0.89,32.04,24.7,0.07
21640,0.33,0.88,32.04,24.7,0.04
21680,0.47,0.91,32.04,24.7,0.05
21740,0.48,0.92,32.04,24.7,0.06
21800,0.5,0.93,32.04,24.7,0.05
21860,0.55,0.94,32.04,24.7,0.05
21910,0.54,0.95,32.04,24.7,0.13
25660,0.64,0.82,32.16,24.77,0.05
25760,0.61,0.82,32.17,24.77,0.08
26010,0.47,0.83,32.17,24.77,0.03
26600,0.33,0.81,32.18,24.78,0.03
27090,0.5,0.91,32.19,24.79,0.03
27100,0.49,0.9,32.19,24.79,0.03
27160,0.37,0.84,32.19,24.79,0.03
27230,0.35,0.85,32.19,24.79,0.04
27260,0.31,0.83,32.19,24.79,0.02
27460,0.45,0.88,32.2,24.8,0.05
27870,0.3,0.84,32.21,24.81,0.03
27900,0.31,0.82,32.21,24.81,0.04
28130,0.38,0.83,32.21,24.81,0.06
28160,0.32,0.83,32.21,24.81,0.08
28180,0.31,0.83,32.21,24.81,0.08
28220,0.31,0.81,32.21,24.81,0.03
28260,0.43,0.82,32.21,24.81,0.09
28270,0.45,0.83,32.21,24.81,0.09
28330,0.35,0.84,32.22,24.81,0.07
28360,0.47,0.84,32.22,24.81,0.07
28810,0.43,0.87,32.22,24.82,0.05
28910,0.59,0.88,32.23,24.82,0.1
28920,0.61,0.88,32.23,24.82,0.06
29150,0.47,0.85,32.23,24.83,0.06
29300,0.53,0.87,32.24,24.83,0.06
29360,0.47,0.87,32.24,24.83,0.07
29530,0.49,0.83,32.24,24.83,0.04
29560,0.37,0.83,32.24,24.83,0.04
29590,0.58,0.85,32.24,24.83,0.05
29680,0.52,0.84,32.24,24.84,0.04
29850,0.53,0.86,32.25,24.84,0.03
29910,0.66,0.88,32.25,24.84,0.06
29980,0.7,0.89,32.25,24.84,0.06
30010,0.62,0.85,32.25,24.84,0.07
30030,0.54,0.85,32.25,24.84,0.07
30080,0.49,0.85,32.25,24.84,0.06
30100,0.46,0.86,32.25,24.84,0.06
30500,0.53,0.85,32.26,24.85,0.06
30520,0.51,0.85,32.26,24.85,0.06
30550,0.59,0.85,32.26,24.85,0.05
30650,0.55,0.86,32.26,24.85,0.06
30690,0.51,0.84,32.26,24.86,0.06
30810,0.49,0.82,32.27,24.86,0.06
30890,0.47,0.82,32.27,24.86,0.05
30980,0.52,0.82,32.27,24.86,0.05
30990,0.49,0.83,32.27,24.86,0.05
31020,0.43,0.82,32.27,24.86,0.04
31160,0.55,0.84,32.27,24.86,0.06
31230,0.52,0.87,32.27,24.87,0.09
31300,0.45,0.85,32.27,24.87,0.07
31310,0.46,0.84,32.28,24.87,0.07
31440,0.54,0.86,32.28,24.87,0.06
31470,0.57,0.86,32.28,24.87,0.06
31570,0.66,0.86,32.28,24.87,0.07
31630,0.61,0.84,32.28,24.88,0.05
31700,0.48,0.85,32.28,24.88,0.07
31860,0.47,0.86,32.28,24.88,0.04
31880,0.51,0.86,32.29,24.88,0.04
31890,0.5,0.85,32.29,24.88,0.04
31990,0.49,0.84,32.29,24.88,0.05
32270,0.46,0.85,32.29,24.89,0.03
32340,0.41,0.82,32.29,24.89,0.04
32400,0.42,0.82,32.29,24.89,0.05
32470,0.54,0.82,32.29,24.89,0.07
32500,0.48,0.82,32.3,24.89,0.07
32520,0.46,0.82,32.3,24.9,0.05
32560,0.38,0.8,32.3,24.9,0.05
32580,0.42,0.81,32.3,24.9,0.06
32670,0.49,0.84,32.3,24.9,0.04
32680,0.48,0.83,32.3,24.9,0.04
32750,0.39,0.8,32.3,24.9,0.06
32810,0.35,0.8,32.3,24.9,0.05
32850,0.38,0.79,32.3,24.9,0.03
32860,0.4,0.8,32.3,24.9,0.03
32950,0.46,0.81,32.3,24.91,0.05
33030,0.45,0.81,32.31,24.91,0.06
33050,0.44,0.81,32.31,24.91,0.06
33090,0.42,0.8,32.31,24.91,0.04
33100,0.41,0.8,32.31,24.91,0.04
33210,0.42,0.8,32.31,24.91,0.04
33460,0.32,0.79,32.31,24.92,0.04
33520,0.34,0.8,32.31,24.92,0.04
33530,0.32,0.8,32.31,24.92,0.04
33610,0.37,0.81,32.31,24.92,0.03
33780,0.4,0.79,32.32,24.92,0.03
33810,0.42,0.8,32.32,24.92,0.03
33870,0.39,0.79,32.32,24.92,0.14
33940,0.42,0.8,32.32,24.92,0.17
33950,0.41,0.8,32.32,24.92,0.17
34100,0.43,0.8,32.32,24.93,0.07
34120,0.46,0.81,32.32,24.93,0.07
34150,0.5,0.82,32.32,24.93,0.06
34190,0.49,0.83,32.33,24.93,0.06
34330,0.46,0.81,32.33,24.93,0.07
34370,0.48,0.8,32.33,24.93,0.07
34470,0.43,0.8,32.33,24.93,0.03
34560,0.46,0.8,32.33,24.94,0.03
34630,0.47,0.81,32.33,24.94,0.03
34660,0.37,0.81,32.33,24.94,0.03
34800,0.47,0.8,32.34,24.94,0.03
34810,0.49,0.8,32.34,24.94,0.03
34880,0.5,0.82,32.34,24.94,0.05
34940,0.44,0.82,32.34,24.95,0.04
35000,0.47,0.82,32.34,24.95,0.04
35160,0.41,0.82,32.34,24.95,0.05
35190,0.46,0.82,32.34,24.95,0.05
35260,0.56,0.84,32.35,24.95,0.03
35330,0.48,0.83,32.35,24.95,0.03
35400,0.4,0.83,32.35,24.96,0.04
35470,0.46,0.83,32.35,24.96,0.03
35510,0.45,0.84,32.35,24.96,0.03
35550,0.44,0.85,32.35,24.96,0.03
35600,0.43,0.85,32.35,24.96,0.03
35620,0.46,0.86,32.35,24.96,0.03
36080,0.51,0.86,32.36,24.97,0.08
36110,0.54,0.86,32.36,24.97,0.08
36180,0.58,0.86,32.36,24.97,0.05
36520,0.48,0.82,32.37,24.98,0.04
36580,0.55,0.84,32.37,24.99,0.04
36740,0.47,0.86,32.38,24.99,0.04
36750,0.48,0.86,32.38,24.99,0.04
36920,0.52,0.85,32.38,24.99,0.05
39900,0.46,0.85,32.43,25.06,0.06
40010,0.44,0.87,32.44,25.06,0.04
40190,0.42,0.84,32.44,25.06,0.05
40260,0.39,0.83,32.44,25.06,0.03
40310,0.45,0.83,32.44,25.07,0.03
40330,0.44,0.83,32.44,25.07,0.04
40500,0.47,0.82,32.45,25.07,0.05
40550,0.45,0.82,32.45,25.07,0.05
40670,0.39,0.82,32.45,25.07,0.03
40740,0.41,0.83,32.45,25.08,0.03
40750,0.41,0.83,32.45,25.08,0.03
41070,0.4,0.83,32.46,25.08,0.04
