time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
200,0.28,0.83,39.77,34.48,0.08
360,0.37,0.84,39.77,34.49,0.08
380,0.39,0.85,39.77,34.49,0.08
480,0.42,0.88,39.78,34.49,0.07
560,0.42,0.89,39.78,34.49,0.1
610,0.47,0.87,39.78,34.49,0.13
620,0.39,0.87,39.78,34.49,0.13
800,0.38,0.86,39.78,34.49,0.11
890,0.34,0.86,39.78,34.5,0.09
970,0.54,0.86,39.79,34.5,0.08
1000,0.42,0.86,39.79,34.5,0.08
1020,0.47,0.86,39.79,34.5,0.11
1050,0.51,0.86,39.79,34.5,0.11
1060,0.53,0.86,39.79,34.5,0.11
1140,0.41,0.88,39.79,34.5,0.09
1280,0.46,0.92,39.79,34.5,0.09
1290,0.41,0.91,39.79,34.5,0.09
1340,0.42,0.89,39.79,34.5,0.06
1370,0.38,0.89,39.79,34.5,0.06
1400,0.38,0.89,39.8,34.51,0.09
1450,0.39,0.89,39.8,34.51,0.06
1460,0.38,0.9,39.8,34.51,0.06
1680,0.4,0.9,39.8,34.51,0.06
1860,0.4,0.89,39.8,34.51,0.08
2020,0.34,0.86,39.81,34.51,0.08
2080,0.32,0.85,39.81,34.52,0.04
2110,0.36,0.84,39.81,34.52,0.05
2120,0.31,0.84,39.81,34.52,0.05
2320,0.27,0.83,39.81,34.52,0.09
2440,0.32,0.85,39.81,34.52,0.04
2780,0.39,0.85,39.82,34.52,0.04
2830,0.43,0.86,39.82,34.52,0.05
2850,0.39,0.86,39.82,34.53,0.05
3080,0.47,0.86,39.82,34.53,0.07
3090,0.44,0.86,39.82,34.53,0.07
3110,0.39,0.86,39.82,34.53,0.07
3240,0.29,0.86,39.82,34.53,0.04
3250,0.32,0.87,39.82,34.53,0.04
3280,0.27,0.85,39.82,34.53,0.04
3500,0.26,0.87,39.83,34.53,0.04
3520,0.27,0.87,39.83,34.53,0.04
3550,0.28,0.87,39.83,34.53,0.04
3590,0.27,0.87,39.83,34.53,0.04
3620,0.29,0.87,39.83,34.54,0.04
3870,0.31,0.89,39.83,34.54,0.05
3880,0.32,0.9,39.83,34.54,0.05
3960,0.35,0.92,39.83,34.54,0.04
3970,0.38,0.92,39.83,34.54,0.04
4010,0.34,0.91,39.83,34.54,0.04
4200,0.27,0.89,39.84,34.54,0.04
4270,0.32,0.88,39.84,34.54,0.08
4380,0.27,0.88,39.84,34.55,0.05
4400,0.27,0.88,39.84,34.55,0.05
4500,0.22,0.86,39.84,34.55,0.04
4740,0.57,0.93,39.84,34.55,0.05
4750,0.57,0.9,39.84,34.55,0.05
4920,0.43,0.86,39.85,34.55,0.06
4950,0.41,0.85,39.85,34.55,0.06
4990,0.39,0.84,39.85,34.55,0.05
5060,0.34,0.83,39.85,34.56,0.05
5070,0.34,0.83,39.85,34.56,0.05
5080,0.36,0.83,39.85,34.56,0.05
5120,0.49,0.83,39.85,34.56,0.08
5310,0.44,0.86,39.85,34.56,0.07
5480,0.44,0.83,39.85,34.56,0.09
5530,0.51,0.84,39.86,34.56,0.07
5730,0.48,0.84,39.86,34.57,0.07
5820,0.38,0.83,39.86,34.57,0.06
5990,0.39,0.82,39.86,34.57,0.07
6040,0.36,0.82,39.86,34.57,0.07
6120,0.36,0.82,39.87,34.57,0.03
6160,0.33,0.82,39.87,34.57,0.03
6260,0.41,0.81,39.87,34.57,0.04
6270,0.37,0.81,39.87,34.57,0.04
6370,0.39,0.82,39.87,34.57,0.05
6430,0.33,0.8,39.87,34.57,0.08
6590,0.34,0.83,39.87,34.58,0.05
6740,0.36,0.82,39.88,34.58,0.03
6790,0.38,0.82,39.88,34.58,0.04
6800,0.34,0.81,39.88,34.58,0.04
6850,0.38,0.81,39.88,34.58,0.04
6870,0.34,0.81,39.88,34.58,0.04
6990,0.3,0.81,39.88,34.58,0.03
7000,0.28,0.81,39.88,34.58,0.03
7010,0.27,0.81,39.88,34.58,0.03
7260,0.44,0.83,39.88,34.59,0.07
7270,0.5,0.83,39.89,34.59,0.07
7360,0.4,0.83,39.89,34.59,0.05
7370,0.42,0.84,39.89,34.59,0.05
7480,0.36,0.84,39.89,34.59,0.06
7580,0.45,0.85,39.89,34.59,0.09
7590,0.42,0.86,39.89,34.59,0.09
7600,0.44,0.85,39.89,34.59,0.09
12720,0.29,0.81,39.98,34.65,0.04
12990,0.23,0.79,39.98,34.66,0.09
13290,0.38,0.82,39.99,34.66,0.12
13310,0.49,0.82,39.99,34.66,0.12
13380,0.34,0.83,39.99,34.66,0.06
13410,0.31,0.83,39.99,34.66,0.06
13820,0.39,0.85,40.0,34.66,0.03
13890,0.38,0.86,40.0,34.67,0.04
14200,0.41,0.86,40.0,34.67,0.05
14240,0.44,0.86,40.0,34.67,0.04
14260,0.4,0.87,40.01,34.67,0.04
14490,0.31,0.84,40.01,34.67,0.08
15700,0.37,0.84,40.03,34.69,0.18
15930,0.28,0.85,40.04,34.69,0.09
15990,0.24,0.82,40.04,34.69,0.06
16030,0.28,0.82,40.04,34.69,0.07
16080,0.3,0.82,40.04,34.7,0.05
16110,0.27,0.82,40.04,34.7,0.05
16180,0.3,0.83,40.04,34.7,0.05
16290,0.32,0.84,40.04,34.7,0.05
16360,0.29,0.81,40.04,34.7,0.05
16370,0.3,0.82,40.04,34.7,0.05
16390,0.29,0.81,40.04,34.7,0.05
16450,0.38,0.82,40.05,34.7,0.05
16490,0.28,0.84,40.05,34.7,0.05
16570,0.3,0.82,40.05,34.7,0.05
33300,0.52,0.85,40.43,35.02,0.1
33350,0.54,0.85,40.43,35.03,0.1
33370,0.56,0.85,40.43,35.03,0.1
33410,0.51,0.85,40.43,35.03,0.1
33510,0.51,0.85,40.44,35.03,0.13
33630,0.51,0.84,40.44,35.03,0.1
33640,0.53,0.84,40.44,35.03,0.1
33660,0.51,0.84,40.44,35.03,0.09
33810,0.66,0.88,40.44,35.04,0.14
33860,0.57,0.86,40.44,35.04,0.1
34200,0.47,0.81,40.45,35.05,0.11
34220,0.51,0.81,40.45,35.05,0.11
34700,0.49,0.81,40.46,35.06,0.07
34710,0.44,0.81,40.46,35.06,0.07
34750,0.49,0.81,40.46,35.06,0.07
34920,0.49,0.83,40.47,35.06,0.09
34940,0.5,0.83,40.47,35.06,0.09
35030,0.54,0.83,40.47,35.07,0.1
35240,0.58,0.84,40.47,35.07,0.1
35410,0.51,0.83,40.48,35.08,0.08
35440,0.48,0.83,40.48,35.08,0.08
35480,0.5,0.83,40.48,35.08,0.08
35560,0.45,0.82,40.48,35.08,0.08
35610,0.48,0.83,40.48,35.08,0.09
35700,0.48,0.83,40.48,35.08,0.12
35860,0.46,0.82,40.49,35.09,0.12
35910,0.46,0.82,40.49,35.09,0.09
36270,0.53,0.84,40.49,35.1,0.1
36330,0.55,0.85,40.49,35.1,0.12
36340,0.55,0.85,40.5,35.1,0.12
36580,0.55,0.85,40.5,35.1,0.1
37120,0.56,0.86,40.51,35.12,0.08
37150,0.55,0.85,40.51,35.12,0.11
37230,0.56,0.87,40.52,35.12,0.1
37280,0.57,0.87,40.52,35.12,0.14
37370,0.51,0.84,40.52,35.12,0.1
37380,0.52,0.84,40.52,35.12,0.08
37410,0.51,0.83,40.52,35.12,0.08
37550,0.59,0.83,40.52,35.13,0.1
37610,0.57,0.83,40.52,35.13,0.07
37750,0.53,0.84,40.53,35.13,0.08
37890,0.52,0.84,40.53,35.14,0.2
37970,0.55,0.84,40.53,35.14,0.1
38190,0.56,0.84,40.54,35.14,0.12
38250,0.54,0.84,40.54,35.14,0.1
38460,0.6,0.84,40.54,35.15,0.13
38600,0.58,0.85,40.54,35.15,0.1
38720,0.49,0.84,40.55,35.15,0.11
38790,0.48,0.84,40.55,35.16,0.08
38930,0.57,0.85,40.55,35.16,0.08
38940,0.55,0.85,40.55,35.16,0.13
38990,0.49,0.85,40.55,35.16,0.13
39050,0.51,0.85,40.55,35.16,0.09
39130,0.53,0.85,40.55,35.16,0.08
39170,0.48,0.85,40.55,35.16,0.08
39180,0.49,0.85,40.55,35.16,0.08
39190,0.5,0.85,40.55,35.16,0.08
39210,0.48,0.85,40.56,35.16,0.08
39310,0.53,0.85,40.56,35.17,0.09
39380,0.49,0.85,40.56,35.17,0.09
39430,0.47,0.84,40.56,35.17,0.1
39650,0.5,0.85,40.56,35.17,0.09
39700,0.52,0.86,40.56,35.18,0.12
39780,0.51,0.87,40.57,35.18,0.11
39920,0.54,0.88,40.57,35.18,0.14
39950,0.55,0.88,40.57,35.18,0.14
40090,0.5,0.88,40.57,35.19,0.09
40170,0.47,0.88,40.58,35.19,0.12
40210,0.53,0.88,40.58,35.19,0.1
40290,0.53,0.87,40.58,35.19,0.11
40320,0.52,0.86,40.58,35.19,0.08
40330,0.53,0.86,40.58,35.19,0.08
40520,0.53,0.85,40.58,35.2,0.13
40530,0.55,0.85,40.58,35.2,0.13
40630,0.52,0.85,40.59,35.2,0.13
40960,0.53,0.86,40.59,35.21,0.09
41000,0.55,0.86,40.59,35.21,0.15
41230,0.57,0.87,40.6,35.21,0.14
41350,0.53,0.86,40.6,35.22,0.13
41410,0.55,0.86,40.6,35.22,0.1
41510,0.54,0.87,40.6,35.22,0.1
41820,0.5,0.86,40.61,35.23,0.11
41840,0.5,0.86,40.61,35.23,0.11
41850,0.51,0.86,40.61,35.23,0.11
41860,0.51,0.86,40.61,35.23,0.11
