time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
70,0.24,0.92,44.62,38.71,0.02
200,0.18,0.92,44.62,38.72,0.02
300,0.18,0.93,44.63,38.72,0.02
460,0.77,0.93,44.63,38.72,0.41
660,0.76,0.93,44.63,38.72,0.06
700,0.77,0.92,44.63,38.72,0.06
740,0.76,0.93,44.63,38.73,0.03
810,0.75,0.95,44.64,38.73,0.02
890,0.26,0.77,44.64,38.73,0.02
2440,0.26,0.79,44.66,38.75,0.02
2470,0.29,0.8,44.67,38.75,0.02
2560,0.22,0.81,44.67,38.75,0.02
2670,0.36,0.81,44.67,38.75,0.02
2700,0.33,0.81,44.67,38.75,0.02
2720,0.36,0.81,44.67,38.75,0.02
2770,0.37,0.79,44.67,38.76,0.03
2800,0.33,0.79,44.67,38.76,0.03
2860,0.35,0.81,44.67,38.76,0.02
2990,0.35,0.81,44.68,38.76,0.03
3130,0.28,0.79,44.68,38.76,0.03
3190,0.27,0.79,44.68,38.76,0.02
3290,0.2,0.79,44.68,38.76,0.02
3350,0.2,0.79,44.68,38.76,0.03
3440,0.2,0.8,44.68,38.76,0.02
3480,0.2,0.81,44.68,38.76,0.02
3520,0.22,0.81,44.68,38.77,0.02
3560,0.21,0.82,44.68,38.77,0.02
3610,0.28,0.82,44.68,38.77,0.02
3670,0.42,0.84,44.68,38.77,0.02
3710,0.29,0.84,44.69,38.77,0.02
3730,0.29,0.83,44.69,38.77,0.03
3820,0.28,0.84,44.69,38.77,0.02
4180,0.23,0.81,44.69,38.77,0.03
4300,0.19,0.8,44.69,38.78,0.02
4350,0.18,0.81,44.7,38.78,0.02
4400,0.17,0.8,44.7,38.78,0.02
8820,0.22,0.83,44.78,38.84,0.02
8980,0.24,0.82,44.78,38.84,0.02
8990,0.23,0.82,44.78,38.84,0.02
9000,0.22,0.82,44.78,38.84,0.02
9090,0.25,0.84,44.78,38.84,0.02
9100,0.26,0.83,44.78,38.84,0.02
9110,0.29,0.83,44.78,38.84,0.02
9140,0.3,0.84,44.78,38.84,0.03
9190,0.3,0.84,44.78,38.84,0.02
9230,0.25,0.83,44.78,38.84,0.02
9240,0.26,0.83,44.78,38.85,0.02
9270,0.26,0.83,44.79,38.85,0.02
9290,0.3,0.83,44.79,38.85,0.02
9390,0.26,0.83,44.79,38.85,0.03
9400,0.25,0.83,44.79,38.85,0.03
9420,0.25,0.82,44.79,38.85,0.03
9440,0.26,0.83,44.79,38.85,0.03
9600,0.27,0.82,44.79,38.85,0.05
9660,0.26,0.81,44.79,38.85,0.03
9730,0.29,0.81,44.79,38.85,0.03
9840,0.28,0.82,44.79,38.85,0.02
9850,0.3,0.82,44.79,38.85,0.02
9930,0.28,0.82,44.8,38.85,0.03
10020,0.22,0.82,44.8,38.85,0.04
10070,0.19,0.81,44.8,38.85,0.04
10080,0.2,0.81,44.8,38.85,0.02
10110,0.25,0.82,44.8,38.85,0.02
10140,0.21,0.81,44.8,38.85,0.03
10200,0.29,0.81,44.8,38.85,0.02
10240,0.37,0.83,44.8,38.85,0.02
10250,0.39,0.84,44.8,38.85,0.02
10420,0.24,0.83,44.8,38.86,0.03
10590,0.3,0.85,44.8,38.86,0.03
10620,0.25,0.85,44.81,38.86,0.04
10670,0.23,0.85,44.81,38.86,0.04
10790,0.29,0.85,44.81,38.86,0.03
10890,0.3,0.87,44.81,38.86,0.02
10910,0.29,0.87,44.81,38.86,0.02
10970,0.32,0.88,44.81,38.86,0.04
11020,0.28,0.87,44.81,38.86,0.04
11130,0.33,0.87,44.82,38.86,0.03
11180,0.45,0.9,44.82,38.86,0.06
11200,0.46,0.91,44.82,38.86,0.06
11230,0.35,0.91,44.82,38.86,0.06
11380,0.39,0.91,44.83,38.87,0.02
11440,0.32,0.9,44.83,38.87,0.12
11570,0.28,0.89,44.83,38.87,0.04
11920,0.2,0.82,44.84,38.87,0.03
11940,0.19,0.83,44.84,38.87,0.03
12050,0.19,0.84,44.84,38.87,0.02
12180,0.26,0.84,44.84,38.87,0.02
12210,0.26,0.85,44.84,38.87,0.02
12220,0.28,0.85,44.84,38.87,0.02
12270,0.3,0.86,44.84,38.87,0.03
12280,0.27,0.86,44.84,38.87,0.03
12420,0.28,0.88,44.84,38.88,0.16
12520,0.26,0.85,44.85,38.88,0.04
12540,0.29,0.85,44.85,38.88,0.03
12580,0.31,0.87,44.85,38.88,0.03
12640,0.44,0.89,44.85,38.88,0.07
12690,0.79,0.93,44.85,38.88,0.04
12710,0.87,0.96,44.85,38.88,0.04
12730,0.72,0.89,44.85,38.88,0.1
